comment,likes,published_at,cleaned_comment,sentiment,confidence,date
This is might be my fav,0,2025-09-27 18:55:25+00:00,this is might be my fav,pos,0.517334952781358,2025-09-27
One of her best songs,6,2025-09-27 18:47:55+00:00,one of her best songs,pos,0.6616002931544477,2025-09-27
PERIOT SIS. 💅🏻 throw that BACARDI off The Bridge... And 🌊 Board That HO3,1,2025-09-27 18:13:53+00:00,periot sis throw that bacardi off the bridge and board that ho,neg,0.5688865522097513,2025-09-27
The production budget all went to this song 😭😭,3,2025-09-27 18:10:14+00:00,the production budget all went to this song,pos,0.5167050989062829,2025-09-27
We want remex with ice spice Please 🙏🙏🙏🙏🙏🙏,1,2025-09-27 17:30:37+00:00,we want remex with ice spice please,neg,0.5905732421582366,2025-09-27
Not the Leroy Jenkins reference 😂😂😂 doja in her bag on this album,0,2025-09-27 17:26:13+00:00,not the leroy jenkins reference doja in her bag on this album,pos,0.5213848189280004,2025-09-27
Beat slaps! 🔥,0,2025-09-27 17:21:25+00:00,beat slaps,neg,0.516961053923914,2025-09-27
whole album is ok like i would listen to it while shopping or smth but this song actually does not feel soulesss like the rest sorry,0,2025-09-27 17:13:56+00:00,whole album is ok like i would listen to it while shopping or smth but this song actually does not feel soulesss like the rest sorry,pos,0.5048792108796935,2025-09-27
Damn Girl,0,2025-09-27 17:09:03+00:00,damn girl,neg,0.5158474266130464,2025-09-27
Edits are coming with this intro 🙌🙌🙌,0,2025-09-27 16:54:44+00:00,edits are coming with this intro,pos,0.5422584570233508,2025-09-27
aaaahhhh men,0,2025-09-27 16:29:44+00:00,aaaahhhh men,pos,0.6421084309397433,2025-09-27
Ouchies if had a daughter.,1,2025-09-27 16:19:09+00:00,ouchies if had a daughter,neg,0.5659568741701553,2025-09-27
This better win her a grammy!,1,2025-09-27 16:01:52+00:00,this better win her a grammy,neg,0.5785436601200549,2025-09-27
K2000,0,2025-09-27 15:40:43+00:00,k,pos,0.517334952781358,2025-09-27
"PONGAMOS ESTA CANCION DE MODA PARA HALLOWEEN, QUEDA PERFECTA!!! 😍",0,2025-09-27 15:25:38+00:00,pongamos esta cancion de moda para halloween queda perfecta,pos,0.5151482545629409,2025-09-27
"She’s a rapper who makes pop too , love her ❤️😍",7,2025-09-27 15:15:34+00:00,shes a rapper who makes pop too love her,pos,0.6311593959641848,2025-09-27
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=100"">1:40</a> you cool",1,2025-09-27 15:15:03+00:00,a href you cool,neg,0.5353018986541542,2025-09-27
Fav song and I haven&#39;t even heard the rest of the album yet,0,2025-09-27 15:14:43+00:00,fav song and i havent even heard the rest of the album yet,pos,0.5900352034125651,2025-09-27
Eu não tava esperando por essa intro de Super Máquina nessa música chocadaaaaaashhjjj,0,2025-09-27 15:12:35+00:00,eu no tava esperando por essa intro de super mquina nessa msica chocadaaaaaashhjjj,neg,0.542182086314871,2025-09-27
Awesome use of &quot;Knight Rider&quot;! 💗,2,2025-09-27 15:02:44+00:00,awesome use of quotknight riderquot,pos,0.6279971546899831,2025-09-27
AAAHH THE SAMPLE,3,2025-09-27 14:54:54+00:00,aaahh the sample,pos,0.517334952781358,2025-09-27
Damnnnnnn that shi good GOOODDDD 😭😭🔥🔥🔥🔥,0,2025-09-27 14:50:18+00:00,damnnnnnn that shi good gooodddd,pos,0.5905022418420889,2025-09-27
I will obsess so my interaction has to be minimum. Love you Doja and thank you ❤.,0,2025-09-27 14:29:01+00:00,i will obsess so my interaction has to be minimum love you doja and thank you,pos,0.5556098651387827,2025-09-27
"SCARE FEST 80S HORROR MOVIE TYPEEE , IMINLOVEEEE❤❤❤",0,2025-09-27 13:50:18+00:00,scare fest s horror movie typeee iminloveeee,pos,0.5265926521980653,2025-09-27
Omg she sampled Knight Rider&#39;s Theme!!!,4,2025-09-27 13:41:55+00:00,omg she sampled knight riders theme,pos,0.5479184696100737,2025-09-27
…. LeeeeRoooyyyyJjeennnkkns😂😂😂😂 I heard the lyric and yasss❤❤❤❤,1,2025-09-27 13:26:58+00:00,leeeeroooyyyyjjeennnkkns i heard the lyric and yasss,pos,0.5686133059631984,2025-09-27
Why you stealing the night rider theme song?  You need more common sense.,1,2025-09-27 13:02:50+00:00,why you stealing the night rider theme song you need more common sense,pos,0.6272701782467713,2025-09-27
I think this may be her best song to date,11,2025-09-27 11:25:23+00:00,i think this may be her best song to date,pos,0.7043603753933871,2025-09-27
"omg it&#39;s like if listening to Prince came without the memory of how much he abused women, but also better.  I loveeeeeeee this song.",2,2025-09-27 11:17:46+00:00,omg its like if listening to prince came without the memory of how much he abused women but also better i loveeeeeeee this song,pos,0.5097716167928256,2025-09-27
It’s giving retro thriller vibes !!,9,2025-09-27 10:14:01+00:00,its giving retro thriller vibes,neg,0.6267442892486355,2025-09-27
Angas,0,2025-09-27 10:00:54+00:00,angas,pos,0.517334952781358,2025-09-27
aquí las que apoyamos a doja desde su colaboración en Pussy Cat con las City Girls ❤,0,2025-09-27 09:57:55+00:00,aqu las que apoyamos a doja desde su colaboracin en pussy cat con las city girls,neg,0.5170489072319122,2025-09-27
GOD BLESS YOU AND GOD PROTECT YOU INTERNATIONAL RNB AND HIP HOP WOMAN MUSICIAN,1,2025-09-27 09:12:10+00:00,god bless you and god protect you international rnb and hip hop woman musician,neg,0.5034474094277246,2025-09-27
Great vib !!!! She s killing it !!!!,0,2025-09-27 08:58:56+00:00,great vib she s killing it,pos,0.6618199638720895,2025-09-27
Doja Cat and Jack Antonoff did it again! 🤩,3,2025-09-27 07:20:39+00:00,doja cat and jack antonoff did it again,neg,0.5429455924611489,2025-09-27
I love you doja cat 💕💕💕😭,1,2025-09-27 07:17:07+00:00,i love you doja cat,pos,0.5276315556850065,2025-09-27
"Wow, as for me this is very cool❤",0,2025-09-27 05:54:44+00:00,wow as for me this is very cool,neg,0.5389993411257318,2025-09-27
omg knight rider! 🙏 love this,0,2025-09-27 05:43:20+00:00,omg knight rider love this,pos,0.5738384651970205,2025-09-27
Night rider!… ❤,0,2025-09-27 05:40:43+00:00,night rider,pos,0.5910102611461074,2025-09-27
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=137"">2:17</a> we should be talking about those insane vocals in almost every song in vie,,,,,,,,,,,,❤❤❤❤❤❤❤❤❤",22,2025-09-27 05:14:42+00:00,a href we should be talking about those insane vocals in almost every song in vie,pos,0.5556419574886552,2025-09-27
"She wants a man,, a men she gets❤❤❤",0,2025-09-27 05:08:36+00:00,she wants a man a men she gets,pos,0.5448252556493884,2025-09-27
Love it ❤❤❤❤❤,0,2025-09-27 05:03:23+00:00,love it,pos,0.6424572802089418,2025-09-27
I NEED A MUSIC VIDEO FOR THIS,0,2025-09-27 04:42:40+00:00,i need a music video for this,pos,0.5263149274053279,2025-09-27
It&#39;s a banger I love ❤️ it,0,2025-09-27 04:37:44+00:00,its a banger i love it,pos,0.6424572802089418,2025-09-27
Pap está adelantado,0,2025-09-27 04:31:51+00:00,pap est adelantado,pos,0.517334952781358,2025-09-27
SLAAAAAAAAAAAAAAAAAAAAAAAAY,1,2025-09-27 04:31:44+00:00,slaaaaaaaaaaaaaaaaaaaaaaaay,pos,0.517334952781358,2025-09-27
Is it men that suck or taking accountability for your own behavior? Who knows. Celebrities leave out so many key details to their story. They all sus.,0,2025-09-27 03:52:59+00:00,is it men that suck or taking accountability for your own behavior who knows celebrities leave out so many key details to their story they all sus,pos,0.6430150654224212,2025-09-27
Y love the song kiss me more ❤❤❤❤,0,2025-09-27 03:18:38+00:00,y love the song kiss me more,pos,0.6149565645690416,2025-09-27
"Thriller , 80,s vibes, so rare, crazy , I love itl",10,2025-09-27 02:51:25+00:00,thriller s vibes so rare crazy i love itl,pos,0.541051405506372,2025-09-27
My absolute favorite song from the album,1,2025-09-27 02:45:18+00:00,my absolute favorite song from the album,pos,0.5904183575650217,2025-09-27
Hoooomgd 👏🏻👏🏻👏🏻👏🏻🤌🏻🤌🏻🤌🏻🤌🏻,0,2025-09-27 02:15:28+00:00,hoooomgd,pos,0.517334952781358,2025-09-27
"He&#39;s a fight to the death<br>He&#39;s a gun to my head<br>An impossible friend<br>Would you take every breath<br>And put it all in one man?<br><br>Amen<br>Ah men<br>Amen<br>Ah<br><br>That&#39;s a tight suit, mafucka<br>Those some nice boots, mafucka<br>Why you always got a light &#39;tude, lil&#39; brother?<br>Actin&#39; like we both in high school, mafucka<br>Word on the streets you a burden to beasts<br>Boys wanna grab a handful, I&#39;m hurtin&#39; a cheek<br>Why y&#39;all got a stereotype being sneaky?<br>Don&#39;t you ever let me catch you around in these streets<br>You know all them bad boys don&#39;t treat us nicely<br>So I give &#39;em these teeth like Keira Knightly<br>Do I look like I wanna be pregnant?<br>Tryna buss all in me like Leroy Jenkins<br>This got me aching, this got me thinking<br>Nigga, am I gay or am I just angry?<br>Am I impatient? I can&#39;t stop datin&#39; &#39;em<br>And I&#39;m insatiable, I love the taste of &#39;em<br><br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br><br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br><br>He&#39;s a fight to the death<br>He&#39;s a gun to my head<br>An impossible friend<br>Would you take every breath<br>And put it all in one man?<br><br>You&#39;re so vain with your stupid chains<br>And you&#39;re souped-out range<br>When you look my way<br>I feel shame &#39;cause you&#39;re such a pain<br>But my DNA wants your D in me<br><br>He got the Tom Ford down, yes, but do he suit me?<br>Just steamroll past if he can&#39;t eat—<br>For real though, gotta pack a Smith like Willow<br>Ten toes down as a duvet pillow<br>Two face, you say? You get zero<br>You act right, you&#39;ll get a movie, limo<br>2 Chainz, dinner and a smooch down below<br>And all-new fans yellin&#39;, &quot;You my hero&quot;<br>Men need to cry more, boys need to work<br>But not when he beg his employee to flirt<br>Ain&#39;t nobody finna force me to twerk<br>When you&#39;re finished with your goon sesh, join me in church<br>One &#39;roid away from a 6-foot hole<br>And that lace front beard ain&#39;t my point of concern<br>If rent get high and we all need a show<br>They&#39;re enjoying the view, let a girl get a turn<br><br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip<br><br>And I have too much tolerance<br>You ugly and fine as shit<br>And if I had more common sense<br>Then I would grab my ride and dip",6,2025-09-27 01:40:32+00:00,hes a fight to the deathhes a gun to my headan impossible friendwould you take every breathand put it all in one manamenah menamenahthats a tight suit mafuckathose some nice boots mafuckawhy you always got a light tude lil brotheractin like we both in high school mafuckaword on the streets you a burden to beastsboys wanna grab a handful im hurtin a cheekwhy yall got a stereotype being sneakydont you ever let me catch you around in these streetsyou know all them bad boys dont treat us nicelyso i give em these teeth like keira knightlydo i look like i wanna be pregnanttryna buss all in me like leroy jenkinsthis got me aching this got me thinkingnigga am i gay or am i just angryam i impatient i cant stop datin emand im insatiable i love the taste of emand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and diphes a fight to the deathhes a gun to my headan impossible friendwould you take every breathand put it all in one manyoure so vain with your stupid chainsand youre soupedout rangewhen you look my wayi feel shame cause youre such a painbut my dna wants your d in mehe got the tom ford down yes but do he suit mejust steamroll past if he cant eatfor real though gotta pack a smith like willowten toes down as a duvet pillowtwo face you say you get zeroyou act right youll get a movie limo chainz dinner and a smooch down belowand allnew fans yellin quotyou my heroquotmen need to cry more boys need to workbut not when he beg his employee to flirtaint nobody finna force me to twerkwhen youre finished with your goon sesh join me in churchone roid away from a foot holeand that lace front beard aint my point of concernif rent get high and we all need a showtheyre enjoying the view let a girl get a turnand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dipand i have too much toleranceyou ugly and fine as shitand if i had more common sensethen i would grab my ride and dip,neg,0.5381119252577371,2025-09-27
Oh if I wasn’t in love with my wife.<br><br>;))),1,2025-09-27 01:36:40+00:00,oh if i wasnt in love with my wife,pos,0.5515069526555972,2025-09-27
"I love how on every albums from an artist, there&#39;s ALWAYS that one song that immediately stands out and this is that song for me! I just love that moment😅 and the knight rider sample makes it a million times better, well executed sample there on their part!",1,2025-09-27 01:28:00+00:00,i love how on every albums from an artist theres always that one song that immediately stands out and this is that song for me i just love that moment and the knight rider sample makes it a million times better well executed sample there on their part,pos,0.6033805302658016,2025-09-27
That knight Rider theme  took me back to those special days.,1,2025-09-27 01:21:11+00:00,that knight rider theme took me back to those special days,pos,0.5667810253787288,2025-09-27
❤Lol parties gonna be different with these ones.,2,2025-09-27 01:19:28+00:00,lol parties gonna be different with these ones,pos,0.612209153178166,2025-09-27
AAH,0,2025-09-27 01:13:20+00:00,aah,pos,0.517334952781358,2025-09-27
She really put her dojussy in this track omfg,7,2025-09-27 01:06:03+00:00,she really put her dojussy in this track omfg,neg,0.5230675174794139,2025-09-27
This song tickles my brain in a good way,1,2025-09-27 00:50:28+00:00,this song tickles my brain in a good way,pos,0.5909631791974514,2025-09-27
Night rider!,0,2025-09-27 00:49:25+00:00,night rider,pos,0.5910102611461074,2025-09-27
Omggg 😍😍😍,0,2025-09-27 00:34:09+00:00,omggg,pos,0.517334952781358,2025-09-27
The sample is legendary,0,2025-09-27 00:31:28+00:00,the sample is legendary,pos,0.558178152052597,2025-09-27
Tha F🎉❤,0,2025-09-27 00:24:25+00:00,tha f,pos,0.517334952781358,2025-09-27
I like what I hear so far I&#39;m forever a Doja fan!!! I always loved her music,2,2025-09-27 00:14:34+00:00,i like what i hear so far im forever a doja fan i always loved her music,pos,0.5681034760052183,2025-09-27
Cho pentse tata bye  ho pentse tata bye bye we have to choose someone new and young,0,2025-09-27 00:10:08+00:00,cho pentse tata bye ho pentse tata bye bye we have to choose someone new and young,neg,0.5818527581352304,2025-09-27
Knight Rider sample anyone?,0,2025-09-27 00:01:48+00:00,knight rider sample anyone,pos,0.5258385244494783,2025-09-27
This Knight Rider beat is ❤❤❤and fire,0,2025-09-26 23:39:33+00:00,this knight rider beat is and fire,pos,0.50170837898681,2025-09-26
Pero que buena canción POR DIOS!!!🎉🎉🎉❤❤❤❤❤ TE AMO DOJA,0,2025-09-26 23:19:16+00:00,pero que buena cancin por dios te amo doja,pos,0.517334952781358,2025-09-26
How is no one mentioning it’s also the crazy frog beat?!? 😩😍 the nostalgia!!!,0,2025-09-26 23:05:49+00:00,how is no one mentioning its also the crazy frog beat the nostalgia,neg,0.5512785860646574,2025-09-26
"I love how she used the background beat to Busta Rhymes&#39;s song (Turn It Up, Fire It Up)she is literally the best female rapper/singer/dancer/entertainer in the whole world! Better than Cardi B, Nicki Minaj, Lauryn Hill, Da Brat, Foxy Brown, Missy Elliott, and the list goes on, I don&#39;t care what anyone else thinks, no disrespect as they&#39;re all great female rappers BUT DOJA CAT IS NUMBER ONE IN THE WORLD!!! And I can&#39;t wait to see her in December! 😱",1,2025-09-26 22:59:40+00:00,i love how she used the background beat to busta rhymess song turn it up fire it upshe is literally the best female rappersingerdancerentertainer in the whole world better than cardi b nicki minaj lauryn hill da brat foxy brown missy elliott and the list goes on i dont care what anyone else thinks no disrespect as theyre all great female rappers but doja cat is number one in the world and i cant wait to see her in december,pos,0.5438247437569906,2025-09-26
Night rider intro! Sick af ❤❤❤,5,2025-09-26 22:46:23+00:00,night rider intro sick af,pos,0.6063983560868809,2025-09-26
Dare I say this is the best song the way she switches from talking to singing to rapping to singing again in a different style VERSATILE ASF 🔥,11,2025-09-26 22:45:58+00:00,dare i say this is the best song the way she switches from talking to singing to rapping to singing again in a different style versatile asf,pos,0.6341776028718094,2025-09-26
This is the mfin jam.,2,2025-09-26 22:40:22+00:00,this is the mfin jam,pos,0.517334952781358,2025-09-26
"I can 👀👀 Willow, Rodrick and RuPaul on the Remix ❤❤❤",3,2025-09-26 22:31:15+00:00,i can willow rodrick and rupaul on the remix,pos,0.517334952781358,2025-09-26
Bionics Man ok ICU 👀👀,1,2025-09-26 22:28:32+00:00,bionics man ok icu,pos,0.5424558488527459,2025-09-26
Rocket league 😭,0,2025-09-26 22:23:32+00:00,rocket league,neg,0.5717417963781406,2025-09-26
why it sound like doja been bumping &quot;prince&quot;,2,2025-09-26 22:23:29+00:00,why it sound like doja been bumping quotprincequot,pos,0.5135273271628759,2025-09-26
I&#39;m coming this song is so good wtf,16,2025-09-26 22:12:07+00:00,im coming this song is so good wtf,pos,0.641916685256762,2025-09-26
This definitely different definitely old school vibes,1,2025-09-26 22:09:49+00:00,this definitely different definitely old school vibes,pos,0.7025461864972328,2025-09-26
GOD!!! ONE OF THE BEST SONG.❤,0,2025-09-26 22:02:17+00:00,god one of the best song,pos,0.6775248295547595,2025-09-26
GOT ME MOVIN!!!! THIS ALBUM IS SO RETRO❤,6,2025-09-26 22:02:01+00:00,got me movin this album is so retro,neg,0.621519333415796,2025-09-26
RuPaul?!!!,0,2025-09-26 21:10:12+00:00,rupaul,pos,0.517334952781358,2025-09-26
love from Bangladesh,0,2025-09-26 21:09:51+00:00,love from bangladesh,pos,0.6424572802089418,2025-09-26
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=56"">0:56</a> this verse feels like it was sang by Scarlet lol",9,2025-09-26 21:01:41+00:00,a href this verse feels like it was sang by scarlet lol,pos,0.5015627803877669,2025-09-26
The knight rider sample?! 😳,0,2025-09-26 21:00:07+00:00,the knight rider sample,pos,0.5258385244494783,2025-09-26
"This shit sucks and shes a fucking weirdo to people IRL, yall are twacked lol wtf kind of music is this, its so obnoxious and all over the place",2,2025-09-26 20:59:36+00:00,this shit sucks and shes a fucking weirdo to people irl yall are twacked lol wtf kind of music is this its so obnoxious and all over the place,pos,0.5792842000582691,2025-09-26
This one ☝️ the most,1,2025-09-26 20:58:06+00:00,this one the most,pos,0.517334952781358,2025-09-26
He&#39;s a fight to the death<br>He&#39;s a gun to my head<br>🔥🔥🔥🔥🔥🔥🔥,0,2025-09-26 20:53:26+00:00,hes a fight to the deathhes a gun to my head,neg,0.5060720386676689,2025-09-26
This is an absolute classic at first listen 😍🥵🥵🥵,0,2025-09-26 20:43:49+00:00,this is an absolute classic at first listen,pos,0.5727677515596004,2025-09-26
I love you doja 🙏,0,2025-09-26 20:42:59+00:00,i love you doja,pos,0.6424572802089418,2025-09-26
Real?,0,2025-09-26 20:35:26+00:00,real,pos,0.582049171409828,2025-09-26
"Her Andre 3000 need to do a song, I can hear him on this in my head….<br>🔥🤯",2,2025-09-26 20:33:51+00:00,her andre need to do a song i can hear him on this in my head,pos,0.5541243348909984,2025-09-26
It sounds so dangerous yet so cute at the same time 💥💥💥💥💥,0,2025-09-26 20:13:20+00:00,it sounds so dangerous yet so cute at the same time,pos,0.517279823603012,2025-09-26
"She said &quot;men need to cry more, boys need to work&quot; A LITTLE LOUDER FOR THE PEOPLE IN THE BACKKK",0,2025-09-26 20:02:55+00:00,she said quotmen need to cry more boys need to workquot a little louder for the people in the backkk,pos,0.5311554882525528,2025-09-26
The album gives 80&#39;s vibes... already inlove with the album,0,2025-09-26 20:02:45+00:00,the album gives s vibes already inlove with the album,pos,0.6852645545976082,2025-09-26
&quot;She&#39;s not a rapper.&quot; Said local dumbass.,3,2025-09-26 20:00:13+00:00,quotshes not a rapperquot said local dumbass,pos,0.549087911784366,2025-09-26
okay so somebody tell me name of the og sample please!!!,0,2025-09-26 19:56:08+00:00,okay so somebody tell me name of the og sample please,neg,0.5204688294585585,2025-09-26
Call her spider bitch😭😭😭😭amala never miss,0,2025-09-26 19:49:49+00:00,call her spider bitchamala never miss,pos,0.5475690761093117,2025-09-26
Knight Rider,0,2025-09-26 19:40:59+00:00,knight rider,pos,0.5258385244494783,2025-09-26
I Remember Crazy Frog,0,2025-09-26 19:40:17+00:00,i remember crazy frog,pos,0.5426547662157338,2025-09-26
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=100"">1:40</a> <br>She said what she said😂♥️",2,2025-09-26 19:39:26+00:00,she said what she said,neg,0.5067836539420794,2025-09-26
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=80"">1:20</a> iconic",0,2025-09-26 19:39:23+00:00,a href iconic,pos,0.517334952781358,2025-09-26
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=83"">1:23</a> Roman zolanski vibes ✨️",2,2025-09-26 19:38:51+00:00,a href roman zolanski vibes,pos,0.5810194764283275,2025-09-26
"not sure if her or her label is confused… but this album has had like 20 different art covers… and i was excited for the Roses, then the album dropped with this Miley Cyrus Endless Summer Vacation copycat cover??",0,2025-09-26 19:36:20+00:00,not sure if her or her label is confused but this album has had like different art covers and i was excited for the roses then the album dropped with this miley cyrus endless summer vacation copycat cover,pos,0.5317825407534353,2025-09-26
Killer song and retro background track.,2,2025-09-26 19:35:44+00:00,killer song and retro background track,pos,0.5591020497638399,2025-09-26
&quot;Aaahhh men&quot; her &quot;play&quot; on what Christians say to end a prayer. Her career is OVER just like Nas X. She&#39;s really hasn&#39;t learned anything. Im not sure why she keeps going with all this Christian teasing. Its pathetic at this point.,0,2025-09-26 19:35:24+00:00,quotaaahhh menquot her quotplayquot on what christians say to end a prayer her career is over just like nas x shes really hasnt learned anything im not sure why she keeps going with all this christian teasing its pathetic at this point,neg,0.685052009419834,2025-09-26
Doja is like the female Drake of music,1,2025-09-26 19:25:47+00:00,doja is like the female drake of music,neg,0.5456596822683496,2025-09-26
she could make a halloween music video with this 🔥,1,2025-09-26 19:16:50+00:00,she could make a halloween music video with this,neg,0.510409795313479,2025-09-26
Sounds like Cupcakke&#39;s &quot;Squidward&#39;s Nose&quot;,0,2025-09-26 19:12:38+00:00,sounds like cupcakkes quotsquidwards nosequot,neg,0.5628742253523695,2025-09-26
I can tell who’s young by the comments of people saying it has Halloween vibes and them not getting the Knight Rider reference 😂,4,2025-09-26 19:09:03+00:00,i can tell whos young by the comments of people saying it has halloween vibes and them not getting the knight rider reference,pos,0.5617586684707955,2025-09-26
And all gods people said ahhh men ra,0,2025-09-26 19:08:59+00:00,and all gods people said ahhh men ra,pos,0.6429001963726507,2025-09-26
What a 💩,1,2025-09-26 19:04:13+00:00,what a,pos,0.517334952781358,2025-09-26
"Reminds me of &quot;Vanity 6&quot; if a girl answers, so good",2,2025-09-26 18:58:33+00:00,reminds me of quotvanity quot if a girl answers so good,pos,0.5432494175154234,2025-09-26
"<a href=""https://www.youtube.com/watch?v=w6VZ4qm-e0w&amp;t=161"">2:41</a> The &quot;Hhaa&quot; OMGGGGG😂😭",106,2025-09-26 18:58:27+00:00,a href the quothhaaquot omggggg,pos,0.517334952781358,2025-09-26
Sickening!!!!!,5,2025-09-26 18:54:21+00:00,sickening,pos,0.517334952781358,2025-09-26
"Thank you Doj, I&#39;m going through a lot right now,  and this music with a new vibe is just what I need",1,2025-09-26 18:50:46+00:00,thank you doj im going through a lot right now and this music with a new vibe is just what i need,pos,0.5839123233642897,2025-09-26
The leroy jenkins line is crazy. She was always my favorite since 2016 and damn she is so refined right now😭😭😭😭😭😭,39,2025-09-26 18:43:16+00:00,the leroy jenkins line is crazy she was always my favorite since and damn she is so refined right now,pos,0.5808846225189361,2025-09-26
A❤l❤b❤u❤m❤,0,2025-09-26 18:29:28+00:00,album,pos,0.517334952781358,2025-09-26
MY GODDDDDDDSDDCFDWSSD!!!!! ❤❤❤❤❤❤❤❤❤❤❤❤,0,2025-09-26 18:28:45+00:00,my godddddddsddcfdwssd,pos,0.517334952781358,2025-09-26
My favorite song of the album so far ❤,0,2025-09-26 18:27:12+00:00,my favorite song of the album so far,pos,0.6092983064828124,2025-09-26
Perfect,0,2025-09-26 18:19:00+00:00,perfect,pos,0.7206972953132383,2025-09-26
This song is legend mark my words 👏🎵🧝🏾‍♀️,1,2025-09-26 18:17:46+00:00,this song is legend mark my words,pos,0.6132522615253694,2025-09-26
NIGHT RIDER TUNE SAMPLE AND THE RU PAUL LAUGH HOLY MOLY SHYYYYYYT,1,2025-09-26 18:13:14+00:00,night rider tune sample and the ru paul laugh holy moly shyyyyyyt,neg,0.5598663491852732,2025-09-26
Dojarte❤,1,2025-09-26 18:05:26+00:00,dojarte,pos,0.517334952781358,2025-09-26
This look like the song form Kitts movie car,0,2025-09-26 17:51:33+00:00,this look like the song form kitts movie car,neg,0.518774939770156,2025-09-26
That sample caught me off guaaaaaard !!!😭❤,1,2025-09-26 17:46:47+00:00,that sample caught me off guaaaaaard,pos,0.544829009812097,2025-09-26
